Fold,MSE Loss,MAE Loss
0,1.0636674476782018,2.3458099365234375
1,0.9984558874247026,2.1347978115081787
2,0.46710511449474634,2.2276782989501953
3,0.6780429486630609,2.322824716567993
4,0.5772441800412215,2.3784189224243164
