Fold,MSE Loss,MAE Loss
0,1.1404690846757362,1.668880581855774
1,0.8429404702548036,1.6489765644073486
2,0.7984944901382958,1.6294567584991455
3,1.2627714594321071,1.6485790014266968
4,0.8414848619577836,1.6463812589645386
