Fold,MSE Loss,MAE Loss
0,0.9207195722674489,1.8686546087265015
1,0.7716825143241326,1.8559235334396362
2,1.0115531985683275,1.8112274408340454
3,0.6046525329872748,1.7955738306045532
4,0.82790615975683,1.877280592918396
