Fold,MSE Loss,MAE Loss
0,1.0541150358258462,1.1977311372756958
1,0.9395404893524792,1.2257039546966553
2,0.9178050239996729,1.2490166425704956
3,0.8384079817085155,1.2091909646987915
4,0.7726717930319705,1.2268154621124268
