Fold,MSE Loss,MAE Loss
0,0.6266240230107099,2.4859375953674316
1,0.6837501924170002,2.447045087814331
2,0.7501870467433429,2.453350782394409
3,0.6250026175649104,2.5192036628723145
4,0.26823362115520777,2.5445284843444824
