Fold,MSE Loss,MAE Loss
0,0.5843896920062362,1.1746466159820557
1,0.5465124288036246,1.124280571937561
2,0.5742435803218764,1.1752564907073975
3,0.5457625375892261,1.1651391983032227
4,0.5429236985330331,1.1331583261489868
