Fold,MSE Loss,MAE Loss
0,0.6430426221547252,2.425985336303711
1,0.5197545260451626,2.4462192058563232
2,0.39179067902332143,2.5820870399475098
3,0.4140224500925826,2.6218230724334717
4,0.5191206422213562,2.42543625831604
