Fold,MSE Loss,MAE Loss
0,0.47285671081209324,1.4178829193115234
1,0.501758657686912,1.4498194456100464
2,0.516077615481424,1.457359790802002
3,0.49520869154276725,1.481296181678772
4,0.4820855988010373,1.4254335165023804
