Fold,MSE Loss,MAE Loss
0,0.46060268357613343,2.0304527282714844
1,0.4575716925084417,2.034515380859375
2,0.4547185088038097,1.968700647354126
3,0.4527878003808569,2.0583653450012207
4,0.475240703748197,2.0416793823242188
