Fold,MSE Loss,MAE Loss
0,0.681284296095545,0.8137253522872925
1,0.7290584402251175,0.8123986721038818
2,0.7091185109608374,0.8098577857017517
3,0.7087189029674141,0.8346657156944275
4,0.6757632353215454,0.7963835597038269
